16.1957	0	0	0	0.215165	179.196869	0.382883	0.155184	0.103947	0.415104	184.000000	4.998707	4.933683	4.887760	1.938725	0
162.2007	0	0	0	0.127559	181.265579	0.791136	0.052279	0.225992	0.808986	42.000000	4.076954	4.166249	4.214379	2.510402	0
163.1996	0	1	0	0.135853	180.724075	0.624365	0.087052	0.072746	0.650465	224.000000	4.878516	4.924482	4.965716	2.310556	0
101.1958	0	0	0	0.159563	359.368622	0.371291	0.285545	0.184323	0.429903	234.000000	5.159496	5.135849	4.990946	2.165469	0
164.1955	0	1	1	0.345665	358.820770	0.540757	0.476403	0.411147	0.701403	235.000000	4.217512	4.452628	4.395191	2.232061	0
164.2007	0	0	0	0.574428	358.979000	0.613278	0.123933	0.137895	0.640904	193.000000	4.947363	4.915004	4.896180	2.211097	0
1647.1940	0	0	0	0.154044	359.624969	0.855962	0.035943	0.110281	0.875044	82.000000	3.389369	3.425050	3.602119	1.584399	0
1657.1940	0	1	0	0.164443	179.225937	0.223184	0.260500	0.163002	0.261742	182.000000	4.721894	4.651966	4.327042	1.526416	0
1243.1979	0	1	1	0.152721	1.169081	0.592510	0.099825	0.078821	0.623979	97.000000	4.063837	4.019501	3.957636	1.476933	0
101.1961	0	0	0	0.399386	0.144006	0.169757	0.319976	0.209717	0.215557	184.000000	4.445927	4.055975	3.469159	1.306753	0
101.1976	0	0	0	0.421899	179.068329	0.383672	0.291048	0.219223	0.431736	227.000000	5.148607	5.141665	5.175400	2.286149	0
1251.1979	0	0	0	0.185341	0.123075	0.361172	0.152423	0.087155	0.393047	181.000000	4.587824	4.493306	4.357971	1.475686	0
101.2002	0	1	1	0.119294	179.771988	0.687077	0.111868	0.204250	0.721490	125.000000	3.874264	3.934274	4.157441	2.278132	0
1079.1983	0	0	0	0.187238	0.591612	0.848229	0.034407	0.100495	0.867496	33.000000	3.012342	2.796981	3.115025	0.887066	0
1016.1983	0	0	0	0.218765	179.050323	0.691651	0.168345	0.201402	0.752055	201.000000	4.126052	4.118563	4.257823	2.179631	0
1252.1979	0	1	1	0.159054	1.331866	0.470676	0.271940	0.235480	0.541990	207.000000	5.190773	5.147178	4.971847	2.206812	0
167.2007.a-b	0	0	0	0.311436	0.861254	0.347607	0.459549	0.370710	0.466875	227.000000	5.234508	4.955015	4.901067	2.650384	0
17.1936	0	1	1	0.446463	0.381191	0.492627	0.422355	0.464012	0.615699	119.000000	4.705627	4.907387	5.026751	2.636374	0
17.1944	0	0	0	0.258858	180.159363	0.272341	0.194515	0.123852	0.301915	198.000000	4.981529	4.931754	4.832327	1.796694	0
17.1957	0	0	0	0.413228	0.679068	0.258487	0.505881	0.367628	0.363531	152.000000	4.260870	4.184692	3.677526	1.414178	0
172.1953	0	0	0	0.179655	0.834115	0.637546	0.144832	0.172245	0.683387	230.000000	4.852611	4.861901	4.986032	2.552851	0
1253.1999	0	0	0	0.635897	0.599582	0.221037	0.351984	0.243758	0.276200	197.000000	4.439679	4.065542	4.195174	1.834091	0
103.1958	0	1	1	0.216876	359.987640	0.471826	0.228837	0.163341	0.532359	185.000000	5.130582	5.093096	5.039826	2.513944	0
1254.1979	0	0	0	0.128965	359.846863	0.448347	0.602107	0.486087	0.646902	161.000000	4.794981	4.814545	4.769681	2.320124	0
1254.1999	0	0	0	0.258812	178.934143	0.482591	0.235900	0.168636	0.541300	253.000000	4.686471	4.558997	4.654134	1.957671	0
1032.1983	0	1	0	0.368176	358.457428	0.597361	0.482699	0.516055	0.788111	179.000000	4.522292	4.405107	4.676150	2.058389	0
128.1940	0	0	0	0.273947	178.444275	0.413726	0.284408	0.197519	0.488624	186.000000	4.956047	4.772486	4.640939	2.344381	0
128.1947	0	1	0	0.428349	178.781723	0.243878	0.368209	0.247262	0.311067	177.000000	4.408129	4.696982	4.604974	1.805987	0
1035.1983	0	0	0	0.136511	180.991241	0.581671	0.224869	0.249452	0.644791	228.000000	4.396706	4.287676	4.482620	1.889566	0
128.1958	0	0	0	0.349218	179.190933	0.179357	0.182077	0.103210	0.198498	87.000000	4.040192	4.053135	3.950397	0.737399	0
108.2002	0	1	0	0.650913	0.790026	0.305685	0.251701	0.144675	0.350129	67.000000	3.160457	3.377779	3.806104	0.361158	0
128.1985.a-d	0	0	0	0.208567	178.649628	0.492037	0.246641	0.216597	0.540496	169.000000	5.414912	5.387363	5.363184	2.773302	0
128.1995	0	1	1	0.443054	179.972931	0.567355	0.036167	0.049956	0.574880	228.000000	3.956705	3.926464	3.884884	1.575659	0
129.1946	0	0	0	0.087709	179.633636	0.410647	0.657144	0.534287	0.640098	209.000000	4.980237	4.869949	4.207621	2.235700	0
1083.1983	0	0	0	0.115859	358.644531	0.459773	0.345237	0.254887	0.559937	189.000000	4.167718	4.163199	4.366484	1.608830	0
174.1945	0	1	0	0.124555	179.831635	0.326789	0.372375	0.251961	0.410338	191.000000	5.146534	5.041943	4.710070	2.103327	0
175.1946	0	1	0	0.134068	179.096558	0.437908	0.308662	0.202857	0.519647	205.000000	4.768318	4.844195	4.772569	2.230170	0
13.1950	0	0	0	0.238586	359.879059	0.293197	0.533414	0.406659	0.407252	203.000000	5.002642	4.699417	4.328780	2.071410	0
104.2002	0	1	1	0.150260	359.561340	0.406035	0.477703	0.360184	0.543119	229.000000	5.086745	4.599886	4.219768	2.267669	0
1043.2010	0	0	0	0.275089	179.779572	0.796532	0.052198	0.109256	0.814145	153.000000	4.665134	4.684343	4.717196	2.686922	0
1084.1969	0	0	0	0.501759	0.366181	0.558521	0.258168	0.236079	0.629855	125.000000	5.273512	5.213165	5.269774	3.121763	0
1044.2010	0	0	0	0.700020	359.535126	0.519607	0.180918	0.158962	0.565463	235.000000	4.851793	4.685862	4.652956	2.033528	0
1084.1983	0	0	0	0.371108	359.198151	0.614039	0.169336	0.159761	0.662728	236.000000	4.342365	4.252917	4.387410	2.166001	0
1311.1968	0	0	0	0.253529	359.806274	0.492782	0.207234	0.158383	0.554396	188.000000	5.065588	5.011796	4.869804	2.472517	0
1052.1983	0	0	0	0.573982	1.334092	0.280166	0.746666	0.626680	0.450838	190.000000	3.808426	3.929449	4.284855	1.199476	0
1782.2012	0	1	0	0.146428	179.719681	0.575063	0.112777	0.087814	0.602376	140.000000	5.299241	5.328586	5.369067	2.705501	0
1326.2000	0	1	0	0.157819	0.588526	0.690141	0.123120	0.224578	0.734227	225.000000	3.314890	3.510959	3.745626	1.358696	0
179.1952	0	1	1	0.213196	0.186184	0.444216	0.288410	0.246210	0.519200	219.000000	4.946280	5.011920	5.096277	2.510611	0
133.1942	0	0	0	0.244094	178.596939	0.275949	0.247686	0.165669	0.319912	209.000000	4.935221	4.823654	4.640263	1.954383	0
134.1985.a-b	0	1	0	0.170722	180.223068	0.891840	0.034948	0.162405	0.908708	83.000000	2.139631	2.195531	2.497255	0.881818	0
1342.2016	0	1	0	0.617165	178.539139	0.738040	0.048035	0.147262	0.751409	63.000000	4.342516	4.393206	4.392112	2.345740	0
1346.2016.a-vvvv	0	0	0	0.407066	0.818298	0.493145	0.592928	0.557394	0.698698	96.000000	5.065294	4.629907	4.526474	2.799688	0
135.1946	0	0	0	0.209597	180.227280	0.731649	0.100429	0.133535	0.769052	221.000000	4.135387	4.145654	4.275567	2.025184	0
106.1958	0	1	1	0.084687	180.328720	0.753567	0.155464	0.248324	0.815597	108.000000	3.962517	4.428943	4.527090	1.867066	0
1064.1983	0	0	0	0.284448	178.510330	0.414577	0.194764	0.138182	0.469564	206.000000	5.060242	4.909365	4.954648	2.499133	0
137.1957	0	1	0	0.449831	179.135315	0.355836	0.229367	0.138771	0.406903	176.000000	4.562665	4.600794	4.782638	1.733129	0
1066.2014	0	0	0	0.513499	359.409973	0.512092	0.404198	0.430695	0.609578	36.000000	5.295843	5.366770	5.362033	3.174538	0
138.1985	0	0	0	0.241555	180.039000	0.703712	0.183945	0.215603	0.766756	110.000000	4.613763	4.569047	4.622078	2.743408	0
1069.1983	0	0	0	0.221987	359.350300	0.693197	0.087698	0.085694	0.721890	170.000000	4.453000	4.509542	4.662319	2.186393	0
110.1960	0	0	0	0.232289	0.577360	0.541420	0.309689	0.254499	0.627259	179.000000	4.891671	4.892186	5.084557	2.584041	0
107.1966	0	0	0	0.143155	180.315979	0.193334	0.088102	0.054995	0.208568	151.000000	3.868585	3.796811	3.757858	1.206885	0
14.1936	0	0	0	0.163791	358.452100	0.290808	0.418756	0.278078	0.369216	145.000000	4.639246	4.535041	4.361808	1.568925	0
107.1982	0	1	0	0.208399	178.471710	0.726857	0.262271	0.363411	0.834828	81.000000	4.595769	4.679406	5.209706	3.272509	0
1102.1969	0	1	1	0.338749	179.196609	0.477901	0.074104	0.049722	0.498738	207.000000	5.130116	5.101588	5.066182	2.131112	0
14.1950	0	1	1	0.265057	0.877248	0.564480	0.188297	0.162293	0.619877	225.000000	5.137519	4.955053	4.968782	2.701033	0
111.1973	0	1	0	0.115682	178.597214	0.431723	0.443607	0.302914	0.555409	119.000000	4.719230	4.685147	4.382249	1.894939	0
1115.2011	0	0	0	0.337672	180.448685	0.443207	0.107252	0.090017	0.465870	241.000000	5.182938	5.219912	5.280833	2.382050	0
1070.1983	0	0	0	0.104126	178.525513	0.547939	0.519525	0.516283	0.737055	174.000000	4.690558	4.932579	4.939698	2.187199	0
213.2006.6	0	1	1	0.174053	180.073654	0.254547	0.293106	0.191129	0.300848	174.000000	4.936236	4.827867	4.703757	1.920806	0
214.2006	0	1	0	0.145763	1.509137	0.294777	0.210816	0.118602	0.329815	49.000000	2.810445	2.718059	2.790708	0.344183	0
215.1982	0	1	0	0.160952	179.498600	0.631427	0.318303	0.290581	0.734433	161.000000	4.614087	4.550102	4.649168	2.397953	0
1115.2011	0	0	0	0.337672	180.448685	0.443207	0.107252	0.090017	0.465870	241.000000	5.182938	5.219912	5.280833	2.382050	0
215.2000	0	1	0	0.531603	0.274071	0.493914	0.309977	0.280236	0.579788	191.000000	5.360975	5.296650	5.338463	3.078622	0
216.1977	0	1	0	0.144058	179.974014	0.746016	0.136066	0.203431	0.796287	98.000000	4.448285	4.484435	4.524350	2.309121	0
217.2000	0	1	1	0.217768	0.511201	0.443487	0.340862	0.225210	0.530731	119.000000	4.288842	4.427376	4.460292	2.079745	0
218.2000	0	1	1	0.199118	178.463745	0.427745	0.362326	0.234305	0.519791	153.000000	4.276075	4.205583	4.408069	1.572302	0
219.2000	0	1	1	0.213261	179.598700	0.440360	0.224168	0.139858	0.494668	119.000000	4.641479	4.700797	4.698842	2.084009	0
248.1940	0	0	0	0.371743	181.523270	0.196872	0.196770	0.129501	0.222937	214.000000	4.442786	4.269939	3.986118	1.354614	0
222.1947	0	0	0	0.367389	0.822311	0.500776	0.245278	0.185158	0.570982	209.000000	5.104044	5.075325	5.003936	2.801361	0
223.1947	0	1	0	0.078919	0.229439	0.322287	0.158296	0.088789	0.350977	74.000000	4.170113	3.954303	3.931036	1.290128	0
113.1975	0	0	0	0.502015	180.190079	0.469707	0.218906	0.167066	0.524751	198.000000	5.208829	5.158432	5.207961	2.786278	0
223.2000	0	1	1	0.228536	178.612930	0.590455	0.183687	0.153095	0.651079	91.000000	4.414074	4.335734	4.338424	2.066641	0
186.1952	0	1	1	0.353314	179.230118	0.317521	0.159419	0.097794	0.340249	196.000000	5.133884	5.151325	5.120250	1.916245	0
188.1952	0	0	0	0.216057	180.473709	0.385106	0.262288	0.162273	0.442663	170.000000	4.847352	4.679684	4.609818	1.832834	0
188.1956	0	0	0	0.352394	1.441372	0.170693	0.339327	0.236036	0.221510	162.000000	4.484606	4.080061	3.573059	1.529935	0
189.1953	0	0	0	0.482876	1.246152	0.507843	0.330489	0.295289	0.606417	227.000000	5.198979	5.109407	5.055746	2.723471	0
189.1955	0	0	0	0.377851	1.177451	0.271809	0.290566	0.175736	0.322591	133.000000	4.484764	4.110183	4.054402	1.248922	0
19.1940	0	0	0	0.439050	1.108792	0.405815	0.400330	0.321800	0.499103	211.000000	5.274180	5.202117	5.090056	2.629518	0
224.2011	0	0	0	0.099636	359.116516	0.490156	0.963185	0.961476	0.953722	6.000000	2.944166	3.292263	2.976941	0.907944	0
25.1940	0	0	0	0.087878	179.420517	0.261628	0.367528	0.242884	0.334855	139.000000	4.486312	4.325225	3.871292	1.577249	0
25.1955	0	1	0	0.137590	0.964410	0.467254	0.241855	0.173590	0.527606	196.000000	5.147130	5.134957	5.086439	2.286933	0
1134.1964	0	0	0	0.316598	0.012586	0.272257	0.303400	0.254249	0.363769	223.000000	3.590528	2.913801	3.395005	1.529069	0
114.1936	0	0	0	0.128012	0.928261	0.208579	0.065199	0.036231	0.217691	143.000000	4.157931	4.145539	4.089613	0.888167	0
2518.1967	0	0	0	0.455261	359.374939	0.252111	0.384363	0.282137	0.326147	216.000000	5.145620	4.887298	4.673990	2.149729	0
114.1961	0	1	1	0.148984	1.240361	0.361395	0.241704	0.163413	0.397984	227.000000	4.982600	4.936363	4.921617	1.925576	0
1147.2008	0	0	0	0.071239	1.260404	0.219089	0.005632	0.003032	0.220284	225.000000	3.059523	3.059523	3.107425	1.105748	0
253.1956	0	0	0	0.303837	180.252625	0.350782	0.347438	0.256472	0.445951	215.000000	5.145046	4.706919	4.488176	2.365715	0
226.1962	0	0	0	0.326510	180.476500	0.265168	0.301764	0.211602	0.325564	205.000000	4.947665	4.634462	4.464358	1.733146	0
228.1968	0	1	0	0.128719	179.533585	0.581791	0.397089	0.373287	0.727594	131.000000	4.564268	4.640067	4.872041	2.168289	0
255.1956	0	0	0	0.164388	179.562347	0.319972	0.276768	0.177481	0.377402	133.000000	4.728592	4.706547	4.254194	1.540040	0
229.1937	0	1	1	0.253306	0.742416	0.273380	0.356654	0.234405	0.342982	185.000000	4.732479	4.563286	3.970407	1.697772	0
1149.2001	0	1	1	0.458374	358.879300	0.377553	0.512948	0.368929	0.522663	221.000000	4.334041	4.840813	4.760095	1.789772	0
1149.2008	0	0	0	0.097998	179.244156	0.342349	0.403117	0.268901	0.427206	234.000000	4.758116	4.365802	3.967166	1.590272	0
255.2014.1-20	0	0	0	0.175967	180.550888	0.784317	0.064400	0.106792	0.806647	173.000000	4.010283	4.077232	4.098807	1.988644	0
230.1991	0	1	0	0.458977	0.022123	0.274715	0.253658	0.160421	0.314296	197.000000	4.886962	4.726347	4.782311	1.809804	0
115.1962	0	1	1	0.326300	359.955627	0.446529	0.211142	0.142406	0.499283	207.000000	5.001572	4.931080	4.913267	2.394789	0
231.2000	0	1	1	0.119445	180.308914	0.497587	0.233745	0.149117	0.563858	106.000000	4.269156	4.043802	3.955981	1.155620	0
2310.1967	0	0	0	0.115520	1.225934	0.603339	0.324364	0.362352	0.722039	193.000000	5.026867	4.969573	5.100745	2.412118	0
256.1983	0	1	0	0.114242	358.825600	0.276720	0.156486	0.088363	0.300494	187.000000	4.034884	3.957835	3.855959	0.869923	0
256.1988	0	1	0	0.566545	0.031833	0.226616	0.768794	0.633008	0.370163	211.000000	3.197508	3.451605	3.873411	0.646872	0
232.1991	0	1	1	0.185974	179.598465	0.433394	0.054495	0.031169	0.445189	187.000000	4.809912	4.802174	4.834754	1.811486	0
26.1940	0	0	0	0.279472	359.726929	0.301237	0.125610	0.070377	0.323264	105.000000	4.270000	4.265222	4.206795	1.093811	0
232.2000	0	1	1	0.097477	180.554840	0.483744	0.280815	0.195873	0.559669	150.000000	4.188422	4.437156	4.460723	1.269914	0
26.1989	0	0	0	0.366122	0.420741	0.544396	0.158577	0.123896	0.588907	201.000000	5.043550	5.074321	5.067760	2.635192	0
2324.2008	0	0	0	0.569426	1.333277	0.510934	0.031878	0.088579	0.518716	134.000000	4.669281	4.690631	4.752260	1.964067	0
116.1961	0	1	0	0.109454	179.790200	0.243330	0.577143	0.440088	0.355445	157.000000	4.806128	4.206807	3.917080	1.568650	0
234.2000	0	1	1	0.131351	179.960953	0.419139	0.262129	0.164107	0.478891	192.000000	4.650934	4.545374	4.351899	1.795937	0
262.1957	0	0	0	0.097939	180.316700	0.207182	0.646357	0.504040	0.300942	178.000000	5.058053	4.833140	4.330563	1.771782	0
262.1964	0	0	0	0.391980	0.577166	0.297711	0.410093	0.316711	0.375134	216.000000	3.739311	3.916324	4.285844	1.602880	0
1173.2001	0	0	0	0.045957	0.692666	0.797770	0.205760	0.452673	0.889373	21.000000	2.717688	3.316244	3.226270	1.181781	0
235.2000	0	1	1	0.145675	181.098984	0.308367	0.372802	0.252969	0.364184	207.000000	4.781634	4.786183	4.751126	2.079213	0
235.2015	0	0	0	0.372500	359.379900	0.162876	0.120771	0.068768	0.177717	150.000000	3.164956	3.244652	3.126859	0.942997	0
236.1969	0	0	0	0.159360	359.174652	0.556875	0.124261	0.156372	0.593635	235.000000	4.775195	4.778307	4.794182	1.935807	0
262.1972	0	1	1	0.107569	179.045914	0.388534	0.183708	0.103814	0.430490	93.000000	4.343649	4.208973	4.105182	1.424337	0
2414.1967	0	0	0	0.129028	1.020175	0.468679	0.369638	0.293673	0.585741	203.000000	5.188670	5.084390	4.873912	2.793109	0
243.2005.a-c	0	1	0	0.096793	1.487062	0.482258	0.399638	0.282007	0.601420	163.000000	4.691886	4.785947	4.625259	2.242797	0
263.1984	0	0	0	0.150777	1.075816	0.467755	0.368051	0.275693	0.568948	180.000000	4.872692	4.956432	4.989067	2.555474	0
244.1983	0	0	0	0.132218	180.388275	0.732083	0.063580	0.057630	0.738756	248.000000	2.926380	2.932588	3.135385	1.355461	0
247.1990	0	1	0	0.102218	1.013875	0.554996	0.549884	0.508422	0.766868	115.000000	4.356231	4.570629	4.437520	1.417731	0
266.1983	0	0	0	0.447374	359.872681	0.464558	0.091145	0.078814	0.485436	238.000000	5.258898	5.246965	5.245419	2.527749	0
267.1954	0	0	0	0.442827	180.169900	0.367488	0.354535	0.254785	0.438883	207.000000	5.230152	5.132852	5.249045	2.717071	0
267.1963	0	0	0	0.347891	180.017990	0.403910	0.493258	0.426590	0.516221	240.000000	4.691382	4.575042	4.615644	2.078703	0
268.1948	0	0	0	0.146355	181.082077	0.513937	0.438601	0.373280	0.665353	131.000000	4.929080	4.986063	4.999710	2.869433	0
27.1947	0	0	0	0.161543	179.998581	0.266326	0.135611	0.081583	0.291438	232.000000	4.689579	4.659269	4.405896	1.607290	0
27.1959	0	0	0	0.115924	181.222977	0.301129	0.107087	0.059883	0.323909	158.000000	2.571502	2.354951	2.383647	0.417506	0
270.1963	0	1	0	0.098278	180.791870	0.321857	0.550019	0.384061	0.445452	178.000000	4.764473	4.562657	4.058431	1.385327	0
271.1939	0	1	1	0.381763	179.113342	0.251152	0.343144	0.226381	0.308682	196.000000	4.536768	4.441186	4.635899	1.938185	0
271.1949	0	0	0	0.423461	0.386682	0.352368	0.132147	0.081756	0.377505	186.000000	5.087693	5.033766	4.995008	1.991387	0
191.1952	0	0	0	0.364101	179.302414	0.624429	0.267458	0.283548	0.713397	195.000000	4.988073	4.824165	4.890049	2.915012	0
247.2015	0	0	0	0.682947	0.492432	0.323655	0.509076	0.381506	0.427780	50.000000	5.016927	4.733349	4.703151	2.065759	0
274.1963	0	0	0	0.180956	1.215103	0.372898	0.592020	0.504615	0.527298	163.000000	4.986852	4.751412	5.003998	2.384035	0
2476.2001	0	0	0	0.504114	181.239441	0.597120	0.413087	0.466227	0.732429	91.000000	4.875955	4.740973	4.850013	2.690068	0
2744.2008	0	1	0	0.110939	179.538467	0.400189	0.291065	0.239452	0.476276	250.000000	4.748240	4.674516	4.517338	2.180094	0
275.1956	0	1	1	0.221497	180.867889	0.482455	0.510946	0.465248	0.660427	192.000000	4.936729	4.835805	5.087380	2.603313	0
277.1963	1	1	1	0.337897	0.598512	0.569805	0.378690	0.336644	0.708772	134.000000	4.951132	4.832326	5.226977	3.135345	0
28.1942.23	0	1	1	0.086932	181.368591	0.331761	0.303433	0.197454	0.389734	204.000000	4.232277	3.991383	3.989764	1.512446	0
28.1942.24	0	1	1	0.144669	179.608856	0.300923	0.116560	0.075937	0.328433	186.000000	4.423792	4.332043	4.343170	1.660444	0
28.1942.27	0	1	1	0.167207	179.553375	0.453798	0.263020	0.189841	0.523698	225.000000	5.072408	5.021774	4.749669	2.491777	0
28.1942.30	0	1	1	0.179291	179.376480	0.393576	0.241542	0.164098	0.451159	204.000000	5.023094	4.979892	4.891213	2.038837	0
1193.2013	0	0	0	0.379055	358.993300	0.743651	0.045782	0.044676	0.757656	183.000000	4.796979	4.799307	4.771153	2.341394	0
28.1942.5	0	1	1	0.330118	181.279200	0.457622	0.279975	0.180596	0.532066	171.000000	4.432295	4.173294	4.238126	1.999139	0
28.1942.7	0	1	1	0.096199	1.470028	0.469509	0.226759	0.174027	0.523998	223.000000	4.837792	4.727870	4.631677	2.108559	0
28.1942.9	0	1	1	0.154646	180.494217	0.385952	0.232790	0.152086	0.443160	174.000000	4.697975	4.696277	4.687857	1.788638	0
279.1983	0	1	1	0.153363	181.186615	0.265819	0.373383	0.246969	0.338116	145.000000	4.654947	4.156211	3.696657	1.489978	0
28.2004.2	0	1	1	0.750659	0.471707	0.546118	0.499314	0.428244	0.726128	82.000000	3.453980	3.001133	3.168921	0.907328	0
28.2004.3	0	1	1	0.496849	1.489249	0.653950	0.477132	0.613109	0.859182	60.000000	3.297459	3.166483	2.864885	1.134967	0
196.1989	1	0	0	0.285621	181.105469	0.325113	0.336160	0.211205	0.390490	146.000000	4.824032	4.650033	4.690246	1.783059	0
280.1949	0	1	1	0.508610	178.905212	0.327398	0.209237	0.128175	0.367803	143.000000	4.753257	4.681347	4.658349	1.556423	0
281.1994.a-d	0	1	0	0.224388	181.473831	0.523819	0.157803	0.193723	0.562474	226.000000	4.682656	4.769328	4.652331	2.389789	0
282.1954	0	0	0	0.481404	359.210541	0.265124	0.316266	0.228270	0.322331	221.000000	4.075499	4.175639	4.636589	1.842579	0
28.1942.14	0	1	1	0.297487	180.314133	0.533958	0.155448	0.125188	0.577060	203.000000	4.913324	4.989718	5.065029	2.348928	0
285.1986	0	0	0	0.546760	181.503036	0.267715	0.320332	0.224820	0.310720	223.000000	4.731080	4.624292	4.599965	1.813630	0
287.1961	0	0	0	0.290701	179.989853	0.210337	0.515166	0.396525	0.309510	226.000000	4.707994	4.374568	4.183720	1.815592	0
287.1986	0	0	0	0.514988	178.958908	0.491168	0.323923	0.262360	0.577481	213.000000	5.194108	5.123415	5.185053	2.777651	0
316.1962	0	1	1	0.119902	358.686523	0.471480	0.495974	0.353816	0.627391	137.000000	4.559331	4.339970	4.040424	1.537066	0
197.1956	0	0	0	0.421350	0.463561	0.295048	0.183599	0.125549	0.323741	212.000000	4.595912	4.814712	4.696551	1.611510	0
198.1996	0	1	0	0.244413	178.709473	0.390159	0.321333	0.227895	0.471728	217.000000	5.135154	4.882126	4.925877	2.472284	0
199.1955	0	1	1	0.407713	358.446350	0.552147	0.441819	0.374575	0.708438	152.000000	5.074447	4.782963	4.955846	2.720755	0
1991.2008	0	1	1	0.166938	179.125031	0.248638	0.166751	0.099178	0.272723	153.000000	4.478923	4.496443	4.346347	1.454050	0
288.1976	0	1	0	0.110428	179.588120	0.353859	0.484819	0.335140	0.462471	222.000000	4.971293	4.880092	4.617155	2.123108	0
32.1957	0	0	0	0.131725	1.277502	0.356489	0.242889	0.212712	0.412307	236.000000	4.848499	4.534045	4.593661	2.024361	0
29.1935	0	1	0	0.265898	179.480728	0.527831	0.230397	0.247426	0.585510	211.000000	5.215843	5.284934	5.261113	2.662399	0
29.1954	0	0	0	0.269800	178.490585	0.308315	0.214241	0.128861	0.345799	155.000000	4.627443	4.625356	4.561745	1.595513	0
